265700,"Obveznosti za izplačila, vezana na zakon o dohodnini"
265800,Obveznosti za takse
265910,Obveznosti za davek (dohodnino) iz avtorskih honorarjev
265920,Obveznosti za davek (dohodnino) iz pogodb
265921,Obveznosti za davek (dohodnino) iz najemnin
265930,Posebni davek od pogodb
265940,Obveznosti za prispevke od pogodb
265941,Obveznosti za pavšal-ŠTUDENTSKI SERVIS
266,DRUGE KRAT. OBVEZNOSTI DO DRŽAVNIH IN DRUGIH INŠTITUCIJ - DRUGO
267,KRAT. OBV. ZA PRISPEVKE ZA SOCIALNO VARNOST S.P.
27,KRATKOROčNE FINANČNE OBVEZNOSTI
270,"KRATKOROčNA POSOJILA, DOBLJENA PRI ORGANIZACIJAH  V SKUPINI"
270000,"Kratkoročna posojila, dobljena pri organizacijah v skupini"
271,"KRATKOROčNA POSOJILA, DOBLJENA PRI PRIDRUŽENIH ORGANIZACIJAH IN SKUPAJ OBVLADOVALNIH ORGANIZACIJ"
271000,"Kratkoročna posojila, dobljena pri organizacijah v skupini in obvladovanih organizacijah"
272,"KRATKOROčNA POSOJILA, DOBLJENA PRI BANKAH IN ORGANIZACIJAH V DRŽAVI"
272000,"Kratkoročna posojila, dobljena pri bankah organizacijah v državi"
273,"KRATKOROčNA POSOJILA, DOBLJENA PRI BANKAH IN ORGANIZACIJAH V TUJINI"
273000,"Kratkoročna posojila, dobljena pri bankah organizacijah v tujini"
274,KRATKOROčNE FINANČNE OBVEZNOSTI V ZVEZI Z OBVEZNICAMI
274000,Kratkoročne finančne obveznosti v zvezi z obveznicami
275,KRATKOROčNEOBVEZNOSTI IZ FINANČNEGA NAJEMA
275000,Kratkoročne obveznosti iz finančnega najema
276,KRATKOROčNE FINANčNE OBVEZNOSTI DO FIZIčNIH OSEB
276000,Kratkoročne finančne obveznosti do fizičnih oseb
276100,Vložek za dokapitalizacijo
276200,Kratkoročne obveznosti do lastnikov - zal.sredstva
277,KRAT.OBVEZNOSTI V ZVEZI Z RAZDELITVIJO POSLOVNEGA IZIDA
278,OBVEZNOSTI IZ VPLAčILA KAPITALA DO VPISA V SODNI REGISTER
279,DRUGE KRATKOROčNE FINANčNE OBVEZNOSTI
28,DRUGE KRATKOROčNE OBVEZNOSTI
280,KRATKOROčNE OBVEZNOSTI ZA OBRESTI
280000,Kratkoročne obveznosti za obresti
281,KRATKOROčNE MENIČNE OBVEZNOSTI
281000,Kratkoročne menične obveznosti 
282,KRAT. OBVEZNOSTI V ZVEZI Z ODTEGLAJI OD PLAČ IN NADOMESTIL PLAČ ZAPOSLENIM
282000,Obveznosti na podlagi odtegljajev od plač in nadomestil plač
282100,Obveznosti za sodne in administrativne prepovedi
285,OSTALE KRATKOROčNE OBVEZNOSTI
285000,Ostale kratkoročne obveznosti
285001,Obv. za izplačilo pogodbenega dela
285003,Obv. za izplačilo potnih stroškov
285004,Obv. za vračilo založenih sredstev
285005,Obveznost do delničarjev
285100,Obveznosti iz cesij
285200,Obv.  za izplačilo sejnin
285310,Obveznosti za izplačilo štipendij
285320,Obveznosti za izplačilo nagrad po učni pogodbi
285400,Obveznosti za izplačilo na osnovi odkupa od kmetov
29,KRATKOROČNE PASIVNE čASOVNE RAZMEJITVE
290,VNAPREJ VRAčUNANI STROŠKI OZIROMA ODHODKI
290000,Vnaprej vračunani stroški oziroma odhodki
291,KRATKOROčNO ODLOŽENI PRIHODKI
291000,Kratkoročno odloženi prihodki
295,DDV OD DANIH PREDUJMOV
3,ZALOGE SUROVIN IN MATERIALA
30,OBRAčUN NABAVE SUROVIN IN MATERIALA (tudi DI in embalaže)
300,VREDNOST SUROVIN IN MATERIALA PO OBRAčUNIH DOBAVITELJEV
300000,Vrednost surovin in materiala po obračunih dobaviteljev
301,ODVISNI STROŠKI NABAVE SUROVIN IN MATERIALA
301000,Odvisni stroški nabave surovin in materiala
302,CARINA IN DRUGE UVOZNE DAVŠčINE OD SUROVIN IN MATERIALA
302000,Carina in druge uvozne davščine od surovin in materiala
303,DDV IN DRUGE DAVŠčINE OD SUROVIN IN MATERIALA
303000,DDV in druge davščine od surovin in materiala
309,OBRAčUN NABAVE SUROVIN IN MATERIALA
309000,Obračun nabave surovin in materiala
31,ZALOGE SUROVIN IN MATERIALA
310,ZALOGE SUROVIN IN MATERIALA V SKLADIŠčU
310000,Zaloge surovin in materiala v skladišču
310010,Zaloge materiala - gostinstvo
310020,Zaloge materiala - bife
310100,Zaloga pijače v skladišču
310200,Zaloga hrane v skladišču
310300,Zaloga tobaka v skladišču
312,ZALOGE SUROVIN IN MATERIALA NA POTI
316,"ZALOGE SUROVIN IN MATERIALA V DODELAVI, PREDELAVI IN "
316000,"Zaloge surovin in materiala v dodelavi, predelavi"
319,ODMIKI OD STALNIH CEN ZALOG SUROVIN IN MATERIALA
319000,ODMIKI OD STALNIH CEN ZALOG SUROVIN IN MATERIALA
32,ZALOGE DROBNEGA INVENTARJA IN EMBALAŽE
320,ZALOGE DROBNEGA INVENTARJA IN EMBALAŽE V SKLADIŠčU
320000,Zaloge drobnega inventarja in embalaže v skladišču
320100,Zaloga embalaže v skladišču
320200,Zaloga drobnega inventarja v skladišču
320300,Drobni inventar v uporabi
321,ZALOGE DROBNEGA INVENTARJA IN EMBALAŽE DANE V UPORABO
321000,Zaloge drobnega inventarja in embalaže dane v uporabo
329,ODMIKI OD STALNIHCEN DROBNEGA INVENTARJA IN EMBALAŽE
329000,ODMIKI OD STALNIHCEN DROBNEGA INVENTARJA IN EMBALAŽE
4,STROŠKI
40,STROŠKI MATERIALA
400,STROŠKI MATERIALA
400000,Stroški materiala
401,STROŠKI POMOŽNEGA MATERIALA
401000,Stroški pomožnega materiala
402,STROŠKI ENERGIJE
402000,Stroški energije
402100,Stroški električne energije
402200,Stroški goriva in maziva
402300,Stroški kurjave
403,STROŠKI NADOMESTNIH DELOV ZA OS IN MATERIALA ZA VZDRŽ. OS
403000,Stroški nadomestnih delov za OS in materiala za vzdrž. OS
404,ODPIS DROBNEGA INVENTARJA IN EMBALAŽE 
404000,ODPIS DROBNEGA INVENTARJA IN EMBALAŽE 
405,USKLADITEV STROŠKOV MATERIALA IN DI ZARADI POPISNIH RAZLIK
405000,Uskladitev stroškov materiala in DI zaradi popisnih razlik
406,STROŠKI PISARNIŠKEGA MATERIALA IN STROKOVNE LITERATURE
406100,Stroški pisarniškega materiala
406200,Stroški literature in časopisov
407,DRUGI STROŠKI MATERIALA
407000,Drugi stroški materiala
407100,Stroški materiala za čiščenje
41,STROŠKI STORITEV
410,STROŠKI STORITEV PRI PROIZVAJANJU PROIZVODOV IN OPR.STORITEV
410000,Stroški storitev pri proizvajanju proizvodov in opr.storitev
410100,Drugi stroški storitev- strokovna mnenja
411,STROŠKI TRANSPORTNIH STORITEV
411000,Stroški transportnih storitev
411001,Stroški transporta - tujina
411100,Stroški prevoznih storitev
411200,Stroški špediterskih storitev
412,STROŠKI STORITEV V ZVEZI Z VZDRŽEVANJEM
412000,Stroški storitev v zvezi z vzdrževanjem 
413,NAJEMNINE
413000,Najemnine
413100,Najemnina po pogodbah o najemu
414,NADOMESTILA STROŠKOV ZAPOSLENCEV V ZVEZI Z DELOM
414000,Nadomestila stroškov zaposlencev v zvezi z delom
414100,Nadomestilo za prehrano zaposlencev
414110,Dnevnica za službeno potovanje v domovini
414140,Kilometrina pri uporabi lastnega vozila za sl.pot. v domovini
414180,Parkirnina za osebna vozila v lasti zaposlenih v domovini
414200,Nadomestilo za prevoz na delo zaposlencev
414300,Potni stroški zaposlencev
414309,"Stroški cestnin, parkirnin, DARS..."
414310,Domače dnevnice zaposlencev
414311,Tuje dnevnice zaposlencev
414320,Kilometrina zaposlencev
414330,Javni prevoz zaposlencev
414390,Drugi potni stroški zaposlencev
414400,Terenski dodatek
414900,Druga materialna nadomestila
415,"STROŠKI PLAčIL. PROMETA IN BANčNIH STORITEV, STROŠKI POSLOV IN ZAV.PREMIJE"
415000,Stroški plačil. prometa in bančnih storitev
415200,Stroški zavarovalnih premij
415300,Stroški prometa s plačilnimi karticami
415400,"Stroški zavarovanj dodatno,pokojninski steber,poškodbe"
416,STROŠKI INTELEKTUALNIH IN OSEBNIH STORITEV
416000,Stroški intelektualnih in osebnih storitev 
416100,Stroški izobraževanja
416200,Stroški odvetniških storitev
416300,Stroški zdravstvenih storitev
416400,"Stroški sodnih taks, kolekov, pristojbin"
416500,Stroški računovodstva
416600,Stroški revizorja
417,"STROŠKI SEJMOV, REKLAME IN REPREZENTANCE"
417000,Stroški sejmov
417100,Stroški  reklame
417101,Stroški  reklame v tujini
417102,Stroški prireditev
417200,Stroški reprezentance
417201,Stroški reprezentance - tujina
418,"STROŠKI STORITEV FIZIčNIH OSEB, KI NE OPRAVLJAJO DEJAVNOSTI, SKUPAJ Z DAJATVAMI"
418000,Stroški storitev fizičnih oseb skupaj z dajatvami
418100,Stroški pogodbenega dela fizičnih oseb
418200,Stroški avtorskih honorarjev fizičnim osebam
418300,Stroški dela študentov in dijakov
418310,Stroški donacij
418311,Stroški sponzorstev po pogodbi
418312,"Stroški prostovoljnih prispevkov-društva,šport,kultura"
418400,Stroški štipendij po pogodbi
418500,Stroški sejnin
419,STROŠKI DRUGIH STORITEV
419000,Stroški drugih storitev
419110,Stroški poštnih storitev
419121,Stroški telefonskih storitev - fiksno omrežje
419122,Stroški telefonskih storitev - mobilno omrežje
419130,Stroški interneta
419200,Stroški komunalnih storitev
419300,Stroški upravljanja
419301,Stroški nadzora na trgu vred.papirjev
419400,Stroški RTV prispevka
419500,Stroški vodenja registra KDD
419600,"Stroški fotokopiranje, kuvertiranje"
419900,Stroški ostalih storitev
43,AMORTIZACIJA
430,AMORTIZACIJA NEOPREDMETENIH DOLGOROčNIH SREDSTEV
430000,Amortizacija neopredmetenih dolgoročnih sredstev
431,AMORTIZACIJA ZGRADB
431000,Amortizacija zgradb
432,AMORTIZACIJA OPREME IN NADOMESTNIH DELOV
432000,Amortizacija opreme in nadomestnih delov
433,AMORTIZACIJA DROBNEGA INVENTARJA
433000,Amortizacija drobnega inventarja
434,AMORTIZACIJA DRUGIH OPREDMETENIH OSNOVNIH SREDSTEV
434000,Amortizacija drugih opredmetenih osnovnih sredstev
435,AMORTIZACIJA NALOŽBENIH NEPREMIčNIN
435000,Amortizacija naložbenih nepremičnin
436,AMORTIZACIJA BIOLOŠKIH SREDSTEV
44,REZERVACIJE
440,REZERVACIJE ZA STROŠKE REORGANIZACIJE ORGANIZACIJE
440000,REZERVACIJE ZA STROŠKE REORGANIZACIJE ORGANIZACIJE
441,Rezervacije za dana jamstva
441000,Rezervacije za dana jamstva
442,REZERVACIJE ZA POKRIVANJE IZGUB IZ KOčLJIV.POGOD.
442000,REZERVACIJE ZA POKRIVANJE IZGUB IZ KOčLJIV.POGOD.
449,REZERVACIJE ZA POKRIVANJE DRUGIH OBVEZNOSTI IZ PRETEKLEGA POSLOVANJA
45,STROŠKI OBRESTI
450,STROŠKI OBRESTI
450000,STROŠKI OBRESTI
47,STROŠKI DELA
470,PLAčE ZAPOSLENIH
470000,Plače zaposlenih
470100,Bonitete
470110,Življenjska zavarovanja
470190,Druge bonitete
471,NADOMESTILA PLAč ZAPOSLENIH
471000,Nadomestila plač zaposlenih
472,STROŠKI DODATNEGA POKOJNINSKEGA ZAVAROVANJA ZAPOSLENIH
472000,Stroški dodatnega pokojninskega zavarovanja zaposlenih
473,"REGRES ZA LETNI DOPUST, POVRAčILA IN DRUGI PREJEMKI ZAPOSLENIH"
473000,"Regres za letni dopust, povračila in drugi prejemki zaposlenih"
473100,Regres za letni dopust
473200,Povračila
473700,Jubilejne nagrade
473900,Drugi prejemki zaposlenih ločrno življenje)
474,"DELODAJALčEVI PRISPEVKI OD PLAč, NADOMESTIL, BONITET, POVRAČIL IN DRUGIH PREJEMKOV"
474000,"Delodajalčevi prispevki od plač, nadomestil, bonitet, povračil in drugih prejemkov"
474100,"Delodajalčevi prispevki od plač, nadomestil za PIZ"
474200,"Delodajalčevi prispevki od plač, nadomestil razen za PIZ"
475,"DRUGE DELODAJALčEVE DAJATVE OD PLAč, NADOMESTIL, BONITET IN DRUGIH NADOMESTIL"
475000,"Druge delodajalčeve dajatve od plač, nadomestil, bonitet, drugih nadomestil"
476,"NAGRADE VAJENCEM SKUPAJ Z DAJATVAMI, KI BREMENIJO ORGANIZACIJO"
476000,"Nagrade vajencem skupaj z dajatvami, ki bremenijo organizacijo"
477,"STROŠKI POSLOVODSTVA, OBRAČUNANI NA DRUGIH PODLAGAH KOT JE DELOVNO RAZMERJE"
478,DRUGI STROŠKI DELA
479,"REZERVACIJE ZA POKOJNINE, JUBILEJNE NAGRADE IN ODPRAVNINE OB UPOKOJITVI"
48,DRUGI STROŠKI
480,"DAJATVE,KI NISO ODVISNE OD STROŠKOV DELA ALI DRUGIH VRST STROŠKOV"
480000,"Dajatve,ki niso odvisne od stroškov dela ali drugih vrst stroškov"
480001,Dajatve za nedovoljen kalo in odpis
480002,Dajatve za članarine zbornicam in združenjem
481,IZDATKI ZA VARSTVO OKOLJA
481000,Izdatki za varstvo okolja
482,NAGRADE DIJAKOM IN šTUDENTOM NA DELOVNI PRAKSI SKUPAJ Z DAJATVAMI
482000,Nagrade dijakom in študentom na delovni praksi skupaj z dajatvami
483,ŠTIPENDIJE DIJAKOM IN ŠTUDENTOM
483000,Štipendije dijakom in študentom
484,PRISPEVKI ZA SOCIALNO VARNOST S.P.
484000,Prispevki za socialno varnost s.p.
486,POVRAČILO STROŠKOV S.P.
488,Dotacije drugim društvom in pravnim osebam
489,OSTALI STROŠKI
489000,Ostali stroški
489001,Takse
489003,Prispevek  ZZZS - pavšal
489800,Davčno nepriznani odhodki
489900,Nepriznan DDV
489990,Davčno nepriznani DDV
49,PRENOS STROŠKOV
490,PRENOS STROŠKOV V ZALOGE
490000,Prenos stroškov v zaloge
491,PRENOS STROŠKOV NEPOSREDNO V ODHODKE
491000,Prenos stroškov neposredno v odhodke
6,"ZALOGE PROIZVODOV, STORITVE  BLAGA IN NEKRATKOROČNIH SREDSTEV (SKUPINE ZA ODTUJEV) ZA PRODAJO"
60,NEDOKONčANA PROIZVODNJA IN STORITVE
600,NEDOKONčANA PROIZVODNJA
600000,Nedokončana proizvodnja
601,NEDOKONčANE STORITVE
601000,Nedokončane storitve
602,POLIZDELKI
602000,Polizdelki
604,"PROIZVODNJA V DODELAVI, PREDELAVI"
604000,"Proizvodnja v dodelavi, predelavi"
609,ODMIKI OD CEN NEDOKONČANE PROIZVODNJE IN STORITEV
609000,ODMIKI OD CEN NEDOKONČANE PROIZVODNJE IN STORITEV
61,ZALOGE PRIDELKOV (POSPRAVLJENIH) IZ BIOLOŠKIH SREDSTEV
610,POSPRAVLJENI PRIDELKI PO POŠTENI VREDNOSTI
618,POSPRAVLJENI PRIDELKI PO NABAVNI VREDNOSTI
619,ODMIKI OD CEN PRIDELKOV
63,PROIZVODI
630,PROIZVODI V LASTNEM SKLADIŠčU
630000,Proizvodi v lastnem skladišču
631,PROIZVODI V TUJEM SKLADIŠčU
631000,Proizvodi v tujem skladišču
632,PROIZVODI NA POTI
633,PROIZVODI V LASTNI PRODAJALNI
633000,Proizvodi v lastni prodajalni
634,VRAčUNANI DDV OD PROIZVODOV V PRODAJALNI
634000,Vračunani ddv od proizvodov v prodajalni
635,PROIZVODI V DODELAVI IN PREDELAVI
635000,Proizvodi v dodelavi in predelavi
638,"BIOLOŠKA SREDSTVA, KI SO ZALOGE"
639,ODMIKI OD CEN PROIZVODOV
639000,Odmiki od cen proizvodov
65,OBRAčUN NABAVE BLAGA
650,VREDNOST BLAGA PO OBRAčUNIH DOBAVITELJEV
650000,Vrednost blaga po obračunih dobaviteljev
651,ODVISNI STROŠKI NABAVE BLAGA
651000,Odvisni stroški nabave blaga
652,CARINA IN DRUGE UVOZNE DAVŠČINE OD BLAGA
652000,Odvisni stroški nabave blaga - carina
653,DDV IN DRUGE DAVŠČINE OD BLAGA
659,OBRAčUN NABAVE BLAGA
659000,Obračun nabave blaga
66,ZALOGE BLAGA
660,BLAGO V LASTNEM SKLADIŠčU
660000,BLAGO V LASTNEM SKLADIŠčU
661,BLAGO V TUJEM SKLADIŠčU
661000,Blago v tujem skladišču
662,BLAGO NA POTI
663,BLAGO V PRODAJALNI
663000,Blago v prodajalni
664,VRAčUNANI DDV V ZALOGAH BLAGA
664000,Vračunani DDV v zalogah blaga
664100,Vračunani DDV v zalogah blaga osnovna stopnja 
664200,Vračunani DDV v zalogah blaga znižana stopnja 
669,VRAČUNANA RAZLIKA V CENAH ZALOG BLAGA
669000,VRAČUNANA RAZLIKA V CENAH ZALOG BLAGA
67,NEKRATKOROčNA SREDSTVA (SKUPINE ZA ODTUJITEV) ZA PRODAJO
670,"OPREDMETENA OSNOVNA SREDSTVA, NAMENJENA PRODAJI"
671,"NALOŽBENE NEPREMIčNINE,VREDNOTENE PO MODELU NABAVNE VREDNOSTI NAMENJENE PRODAJI"
672,"DRUGA NEKRATKOROčNA SREDSTVA, NAMENJENA PRODAJI"
7,ODHODKI IN PRIHODKI
70,POSLOVNI ODHODKI (I.različica)
700,VREDNOST PRODANIH POSLOVNIH UčINKOV
700000,Vrednost prodanih poslovnih učinkov
701,VREDNOST USREDSTVENIH LASTNIH PROIZVODOV IN STORITEV
701000,Vrednost usredstvenih lastnih proizvodov in storitev
702,NABAVNA VREDNOST PRODANEGA MATERIALA IN BLAGA
702000,Nabavna vrednost prodanega materiala in blaga
702200,Kalo in lom
702300,Primanjkljaji pri popisu blaga
703,DRUGI POSLOVNI ODHODKI
703000,Drugi poslovni odhodki
71,POSLOVNI ODHODKI (II. Različica)
710,VREDNOST PRODANIH POSLOVNIH UčINKOV
710000,Vrednost prodanih poslovnih učinkov
711,NABAVNA VREDNOST PRODANEGA MATERIALA IN BLAGA
711000,Nabavna vrednost prodanega materiala in blaga
712,STROŠKI PRODAJANJA
712000,Stroški prodajanja
713,STROŠKI SPLOšNIH DEJAVNOSTI (NABAVE IN UPRAVE)
713000,Stroški splošnih dejavnosti (nabave in uprave)
714,"DRUGI STROŠKI, KI SE NE ZADRŽUJEJO V ZALOGAH"
714000,"Drugi stroški, ki se ne zadržujejo v zalogah"
72,PREVREDNOTOVALNI POSLOVNI ODHODKI
720,PREVREDNOTOVALNI ODHODKI NEOPR.DOLG.SREDSTEV IN OPREDM. OS IN NALOŽ. NEPREMIčNIN
720000,Prevrednotovalni odhodki neopr.dolg.sredstev in opredm. OS in naložbenih nepremičnin
721,PREVREDNOTOVALNI ODHODKI V ZVEZI Z ZALOGAMI
721000,Prevrednotovalni odhodki v zvezi z zalogami
722,PREVREDNOTOVALNI POSLOVNI ODHODKI LOT POSLEDICA PREVREDNOTENJA OSLABITVE V ZVEZI S POSLOVNIMI TERJATVAMI
722000,Prevrednotovalni poslovni odhodki zaradi oslabitve poslovnih terjatev
723,PREVREDNOTOVALNIPOSLOVNI ODHODKI KOT POSLEDICA ODPISOV V ZVEZI S POSLOVNIMI TERJATVAMI
724,"DRUGI PREVREDNOTOVALNI POSLOVNI ODHODKI V ZVEZI S KRATKOROČNIMI SREDSTVI, RAZEN FIN. NALOŽBAMI"
74,FINANčNI ODHODKI
740,"ODHODKI IZ POSOJIL, PREJETIH OD OGRANIZACIJ V SKUPINI"
740000,Odhodki za obresti
740100,Odhodki za realne obresti
740200,Odhodki za obresti iz naslova leasinga
740300,Odhodki za zamudne obresti
740310,Odhodki za zamudne obresti od davkov in prispevkov
740400,Zamudne obresti za nepravočasno plačane davke in prispevke
741,"ODHODKI IZ POSOJIL, PREJETIH OD BANK"
742,ODHODKI IZ IZDANIH OBVEZNIC
742000,Odhodki od prevrednotenja IZDANIH OBVEZNIC
743,ODHODKI IZ DRUGIH FINANČNIH OBVEZNOSTI
743000,Odhodki od prodaje finančnih naložb
744,ODHODKI IZ POSLOVNIH OBVEZNOSTI DO ROGANIZACIJ V SKUPINI
745,ODHODKI IZ OBVEZNOSTI DO DOBAVITELJEV IN MENIČNIH OBVEZNOSTI
745000,Drugi finančni odhodki - pozneje priznani popusti
746,"ODHODKI IZ DRUGIH POSLOVNIH OBVEZNOSTI, VKLJUČNO ZA STROŠKE OBRESTI IZ NASLOVA PRERAČUNA ODPRAVNIN OB UPOKOJITVI"
747,"ODHODKI IZ SREDSTEV, RAZPOREJENEH PO POŠTENI VREDNOSTI PREK POSLOVNEGA IZIDA IN ODHODKI IZ VREDNOTENJA NALOŽBENIH NEPREMIČNIN PO POŠTENI VREDNOSTI"
748,ODHODKI IZ OSLABITVE FINANČNIH NALOŽB
748100,"Odhodki iz oslabitve finančnih sredstev, razpol.za prodajo"
748200,Odhodki iz oslabitve posojil in fin.naložb (odplačna vredn.)
748300,Odhodki iz oslabitve fin.nalož.v odvisna pod.(nabavna vred.)
748400,Odhodki iz oslabitve fin.nalož.v kap.in izp.in.(nabav.vred.)
749,"ODHODKI IZ ODPRAVE PRIPOZNANJA FINANČNIH NALOŽB IN NALOŽBENIH NEPREMIČNIN, IZMERJENIH PO POŠTENI VREDNOSTI"
749000,Prevrednotovalni finančni odhodki zaradi oslabitve
75,DRUGIODHODKI
752,"DENARNE KAZNI, KI NISO POVEZANE S POSLOVNIMI UČINKI"
752000,Denarne kazni
752100,Druge neobičajne postavke - sodni stroški
753,"ODŠKODNINE, KI NISO POVEZANE S POSLOVNIMI UČINKI"
753000,Odškodnine
754,DONACIJE
755,"SUBVENCIJE, DOTACIJE IN PODOBNI ODHODKI, KI NISO POVEZANI S POSLOVNIMI UČINKI"
758,NEGATIVNE EVRSKE IZRAVNAVE
758000,Negativne evrske izravnave
759,"OSTALI ODHODKI, KI NISO POVEZANI S POSLOVNIMI UČINKI"
759000,Ostali odhodki
76,POSLOVNI PRIHODKI
760,PRIHODKI OD PRODAJE PROIZVODOV IN STORITEV NA DOMAčEM TRGU
760000,Prihodki od prodaje proizvodov in storitev na domačem trgu
760100,Prihodki od prodaje proizvodov na domačem trgu
760200,Prihodki od prodaje storitev na domačem trgu
760210,Prihodki od prodaje storitev - posredništvo
760220,Prihodki od prodaje storitev - gostinstvo
760230,Prihodki od prodaje storitev - storitve za principala (avti)
760270,Prihodki od prodaje storitev - provizija komisijske prodaje
760280,Prihodki od prodaje storitev - gotovina
760290,Prihodki od prodaje storitev - lastni prevoz
760900,Prihodki od prodaje storitev - ostale storitve
761,PRIHODKI OD PRODAJE PROIZVODOV IN STORITEV NA TUJEM TRGU
761000,Prihodki od prodaje proizvodov in storitev na tujem trgu
761100,Prihodki od prodaje proizvodov na tujem trgu
761200,Prihodki od prodaje storitev na tujem trgu
761290,Prihodki od prodaje storitev na tujem trgu - lastni prevoz
762,PRIHODKI OD PRODAJE TRGOVSKEGA BLAGA IN MATERIALA NA DOMAČEM TRGU
762000,Prihodki od prodaje materiala in blaga na domačem trgu
763,PRIHODKI OD PRODAJE TRGOVSKEGA BLAGA IN MATERIALA NA TUJEM TRGU
763000,Prihodki od prodaje materiala in blaga na tujem trgu
764,PRIHODKI OIZ VREDNOTENJA BIOLOŠKIH SREDSTEV IN POSPRAVITVE KMETIJSKIH PRIDELKOV
765,PRIHODKI OD NAJEMNIN
765000,Prihodji od najemnin
766,PRIHODKI OD  ODPRAVE DOLGOROčNIH REZERVACIJ IN PČR NA RAČUN V NAPREJVRAČUNANIH STROŠKOV OZ. ODHODKOV
766000,Prihodki od porabe in odprave dolgoročnih rezervacij
767,PRIHODKI OD POSLOVNIH ZDRUŽITEV (PRES.IZ PREV.-SLABO IME)
768,"DRUGI PRIHODKI (SUBVENCIJE, DOTACIJE, REGRESI, PREMIJE,...)"
768000,"Drugi prihodki (subvencije, dotacije, regresi, premije,...)"
768100,Prihodki od subvencij
768200,Prihodki od dotacij
768300,Prihodki od kompenzacij
768400,Prihodki drugih
769,PREVREDNOTOVALNI POSLOVNI PRIHODKI
769000,Prevrednotovalni poslovni prihodki
77,FINANčNI PRIHODKI
770,FINANČNI PRIHODKI IZ DELEŽEV V ORGANIZACIJA V SKUPINI
770000,Prihodki od obresti
771,FINANČNI PRIHODKI IZ DELEŽEV PRIDRUŽENIH ORGANIZACIJAH IN SKUPAJ OBVLADOVANIH ORGANIZACIJAH
771000,Prihodki od dividend in drugih deležev v dobičku
772,FINANČNI PRIHODKI IZ DELEŽEV V DRUGIH ORGANIZACIJAH
772000,Prihodki od prevrednotenja terjatev in dolgov za ohran.vred.
773,PRIHODKI V ZVEZI Z DRUGIH NALOŽB
773000,Prihodki v zvezi z danimi posojili
774,"FINANČNI PRIHODKI IZ POSOJIL, DANIH ORGANIZACIJAM V SKUPINI"
775,"FINANčNI PRIHODKI IZ POSOJIL, DANIH DRUGIM, TUDI OD DEPOZITOV"
775000,"Finančni prihodki od posojil, danih drugim, tudi od depozitov"
776,FINANčNI PRIHODKI IZ POSLOVNIH TERJATEV DO ORGANIZACIJ V SKUPINI
776000,Drugi finančni prihodki
776100,Drugi finančni prihodki - naknadno prejeti popusti
777,FINANčNI PRIHODKI IZ POSLOVNIH TERJATEV DO DRUGIH
778,FINANčNI PRIHODKI IZ FIN.SRED.PO POŠTENI VRED.PREK POSL.IZ.
779,FINANČNI PRIHODKI IZ VREDNOTENJA NALOŽBENIH NEPREMIČNIN PO POŠTENI VREDNOSTI  IN PRIHODKI OD ODTUJITVE NALOŽ.NEPREMIČNIN PO POŠTENI VREDNOSTI
78,DRUGI PRIHODKI
784,DONACIJE
784000,Prejete donacije
785,"SUBVENCIJE, DOTACIJE IN PODOBNI PRIHODKI, KI NISO POVEZANI S POSLOVNIMI UČINKI"
785000,"Subvencije, dotacije in podobni prihodki"
786,"ODŠKODNINE, KI NISO POVEZANE S POSLOVNIMI UČINKI"
786000,Prejete odškodnine
787,"KAZNI, KI NISO POVEZANE S POSLOVNIMI UČINKI"
787000,Prejete kazni
788,POZITVINE EVRSKE IZRAVNAVE
789000,Pozitivne evrske izravnave
78902,Izredni prihodki od zaokroževanja/izravnave zneskov v prejetih računih
78904,Izredni prihodki iz pozitivnih tečajnih razlik
789000,"OSTALI PRIHODKI, KI NISO POVEZANI S POSLOVNIMI UČINKI"
79,USREDSTVENI LASTNI PROIZVODI IN LASTNE STORITVE
790,USREDSTVENI LASTNI PROIZVODI IN LASTNE STORITVE
790000,Usredstveni lastni proizvodi in lastne storitve
790100,Prihodki od uporabe proizvodov in storitev za lastne potrebe
790200,Usredstveno lastno blago in lastni materiali
8,POSLOVNI IZID
80,POSLOVNI IZDID  PRED OBDAVčITVIJO
800,DOBIčEK ALI IZGUBA PRED OBDAVČITVIJO OZ. PRESEŽEK PRIHODKOV ALI PRESEŽEK ODHODKOV
800000,Dobiček ali izguba pred obdavčitvijo oz. Presežek prihodkov ali presežek odhodkov
801,UGOTOVITEV ALI PRENOS DOHODKA SAMOSTOJNIH PODJETNIKOV
801000,Ugotovitev in prenos dohodka samostojnih podjetnikov posameznikov
803,UGOTOVITEV IN PRENOS NEGATIVNEGA POSLOVNEGA IZIDA
803000,Ugotovitev in prenos negativnega poslovnega izida
804,"PRESEŽEK PRIHODKOV IZ PREJŠNJIH LET, NAMENJEN POKRIVANJU PRESEŽKA ODHODKOV OBRAČUNSKEGA OBDOBJA"
804000,"Presežek prihodkov iz prejšnjih let, namenjen pokrivanju presežka odhodkov obračunskega obdobja"
805,"PRESEŽEK ODHODKOV IZ PREJŠNJIH LET, KI SE POKRIVA IZ PRESEŽKA PRIHODKOV OBRAČUNSKEGA OBDOBJA"
805000,"Presežek odhodkov iz prejšnjih let, ki se pokriva iz presežka prihodkov obračunskega obdobja"
806,CELOTNI PRESEŽEK PRIHODKOV ALI CELOTNI PRESEŽEK ODHODKOV
806000,Celotni presežek prihodkov ali celotni presežek odhodkov
